ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_Area,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Compactness,AreaShape_FormFactor,AreaShape_Perimeter,AreaShape_ConvexArea,AreaShape_EquivalentDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,cancer_probability,classification,anomaly_score,top_deviations,sample_verdict
2610,936.9566929133858,1061.9094488188975,254.0,0.9397861152836566,0.8012618296529969,33.03613568355616,11.290534124766225,2.2203074782362138,0.4503880700318085,84.18376618407356,317.0,17.983404693292407,10.790042815975443,8.991702346646203,0.0,healthy,-0.4014,"Eccentricity, FormFactor, MinorAxisLength",healthy
2611,1036.495575221239,1057.796460176991,113.0,0.9615580599745753,0.9262295081967213,23.127823107045195,6.35093969641344,1.674978496398159,0.5970225899319784,48.76955262170047,122.0,11.994835078277376,7.196901046966425,5.997417539138688,2.1,healthy,-0.4366,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
2612,1155.0335820895523,1058.67723880597,536.0,0.8604001926036704,0.7528089887640449,42.77959156310835,21.80129197633794,3.170105756458691,0.3154468894176877,146.12489168102783,712.0,26.123866405607867,15.674319843364719,13.061933202803933,4.4,healthy,-0.4633,"FormFactor, Compactness, Solidity",healthy
2613,1428.4466403162055,1059.9249011857708,253.0,0.9025017175923912,0.8187702265372169,29.410142238168156,12.666544002395035,2.167471483071836,0.4613670850159265,83.01219330881976,309.0,17.94796937867892,10.768781627207352,8.97398468933946,0.0,healthy,-0.394,"FormFactor, Eccentricity, MinorAxisLength",healthy
2615,2305.151051625239,1061.7858508604206,523.0,0.5694107868797775,0.8545751633986928,29.93725076846476,24.61001082968254,1.3976154087626533,0.7155044182614779,95.84062043356595,612.0,25.805121233904135,15.48307274034248,12.902560616952067,2.5,healthy,-0.441,"Eccentricity, MinorAxisLength, FormFactor",healthy
2616,856.3545918367347,1061.625,392.0,0.756635326942664,0.9333333333333333,28.17819395168881,18.423949234744203,1.2737940694908547,0.7850562535588722,79.21320343559643,420.0,22.34076770248023,13.404460621488136,11.170383851240114,0.0,healthy,-0.4037,"Solidity, FormFactor, Compactness",healthy
2617,1072.6158940397352,1059.6953642384105,151.0,0.9472565672174892,0.848314606741573,25.912495506895333,8.304338136912422,1.7692411944239794,0.5652140607802063,57.941125496954285,178.0,13.86575534383214,8.319453206299283,6.93287767191607,0.0,healthy,-0.4035,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
2618,567.5028248587571,1062.6440677966102,177.0,0.9058043463050394,0.885,23.718838253817854,10.049582093373193,1.602298723670186,0.6241033492864705,59.698484809834994,200.0,15.012108426804138,9.007265056082483,7.506054213402069,0.0,healthy,-0.388,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
2619,602.630081300813,1061.9349593495936,246.0,0.7808383717027031,0.7711598746081505,24.833335488433654,15.514206484968867,1.8216274128927656,0.5489596790882655,75.04163056034261,319.0,17.697935698969246,10.618761419381547,8.848967849484623,0.0,healthy,-0.3983,"Solidity, MaximumRadius, EquivalentDiameter",healthy
2620,408.1931236283833,1053.5267008046817,1367.0,0.7671883802362894,0.8438271604938271,55.623988322288454,35.6784414755458,1.8226745086344747,0.5486443110180916,176.94722215136414,1620.0,41.719521301819455,25.031712781091674,20.859760650909728,7.7,healthy,-0.5021,"MinorAxisLength, EquivalentDiameter, MaximumRadius",healthy
